Order_ID,Date,Customer_ID,Country_Code,Channel,Sales_person,Units_Sold,Unit_Price,Product_Code,Product,Promotion_Flag,Commission_Percent
ORD0005495,2021-12-22,CUSTL00142,LEB,Online,Ali,1,43.04,E04,Keyboard,0,0.03
ORD0005496,2022-04-01,CUSTL00142,LEB,Online,sami,4,322.93,P02,Tablet,0,0.02
ORD0005497,2025-02-18,CUSTL00142,LEBN,Online,Sami,0,72.0,EG03,Headset,0,0.05
ORD0005498,2024-07-26,CUSTL00142,LEBN,Online,lina,5,123.44,F02,Chair,0,0.05
ORD0005499,2024-03-27,CUSTL00142,LEBN,Website,Lina,5,247.51,M01,Monitor,0,0.03
ORD0005500,2025-03-09,CUSTL00142,LEBANON,Online,Sami,1,44.33,E04,Keyboard,0,0.02
ORD0005501,2024-02-28,CUSTL00142,LEBN,Online,lina,4,24.73,E02,Mouse,0,0.05
ORD0005501,2024-02-28,CUSTL00142,LEBANON,Online,lina,5,41.95,E04,Keyboard,0,0.03
ORD0005502,2025-02-11,CUSTL00142,LEBANON,Online,Lina,3,213.94,EG02,Gaming Chair,0,0.02
ORD0005503,2021-03-31,CUSTL00142,LEBN,Online,Lina,4,234.2,M01,Monitor,0,0.05
ORD0005504,2023-02-15,CUSTL00142,LEBN,Website,Sami,2,75.63,EG03,Headset,0,0.03
ORD0005505,2021-09-28,CUSTL00142,LEBANON,Website,lina,2,44.82,E04,Keyboard,0,0.05
ORD0005506,2024-08-21,CUSTL00142,LEBN,Website,lina,2,242.69,M01,Monitor,0,0.02
ORD0005507,2025-05-10,CUSTL00142,LEB,Online,sami,1,251.19,M01,Monitor,0,0.03
ORD0005508,2022-02-10,CUSTL00142,LEBANON,Online,Lina,4,246.72,M01,Monitor,0,0.02
ORD0005509,2025-05-11,CUSTL00142,LEB,Website,Lina,3,233.86,M01,Monitor,0,0.02
ORD0005510,2022-10-23,CUSTL00143,LEB,Website,Sami,1,1275.0852399832781,EB01,Laptop,0,0.05
ORD0005510,2022-10-23,CUSTL00143,LEB,Website,Sami,4,117.18,F02,Chair,0,0.05
ORD0005511,2022-10-27,CUSTL00143,LEB,Website,Ali,1,374.57,P02,Tablet,0,0.05
ORD0005512,2023-05-28,CUSTL00143,LEBN,Website,sami,3,259.09,EG02,Gaming Chair,0,0.05
ORD0005513,2021-07-25,CUSTL00143,LEBN,Offline,sami,2,205.82,EG02,Gaming Chair,0,0.02
ORD0005514,2024-10-01,CUSTL00143,LEBANON,in-store,Ali,4,613.55,P01,Phone,0,0.05
ORD0005515,2021-03-08,CUSTL00144,LEB,Online,Sami,3,68.39,EG03,Headset,0,0.02
ORD0005516,2024-06-18,CUSTL00145,LEBN,Website,Ali,4,226.12,EG02,Gaming Chair,0,0.05
ORD0005517,2024-12-26,CUSTL00145,LEB,in-store,Lina,5,45.64,E04,Keyboard,0,0.03
ORD0005518,2022-05-16,CUSTL00145,LEB,Online,lina,5,347.82,P02,Tablet,0,0.03
ORD0005519,2022-06-07,CUSTL00145,LEBANON,Website,Lina,4,264.68,M01,Monitor,0,0.05
ORD0005520,2023-01-18,CUSTL00145,LEBANON,Online,sami,3,75.3,EG03,Headset,0,0.02
ORD0005520,2023-01-18,CUSTL00145,LEB,Online,sami,2,210.92,EG02,Gaming Chair,0,0.03
ORD0005521,2021-07-10,CUSTL00145,LEBANON,Online,lina,4,69.31,EG03,Headset,0,0.02
ORD0005521,2021-07-10,CUSTL00145,LEB,Online,lina,3,224.21,EG02,Gaming Chair,0,0.03
ORD0005522,2025-02-03,CUSTL00145,LEBANON,Online,lina,2,266.58,M01,Monitor,0,0.05
ORD0005523,2021-09-26,CUSTL00145,LEBN,Website,sami,0,30.68,A01,Accessory,0,0.02
ORD0005524,2023-11-15,CUSTL00146,LEBANON,Online,Ali,5,7.705359598879218,E05,Cable,0,0.05
ORD0005525,2024-12-30,CUSTL00146,LEBN,Website,lina,1,70.87,EG03,Headset,1,0.05
ORD0005526,2022-11-29,CUSTL00146,LEB,Website,Ali,4,25.82,E02,Mouse,0,0.02
ORD0005527,2023-09-01,CUSTL00146,LEB,Online,Ali,4,596.88,P01,Phone,0,0.03
ORD0005528,2021-10-13,CUSTL00146,LEB,Online,Lina,3,118.57,F02,Chair,0,0.05
ORD0005529,2022-06-12,CUSTL00147,LEBANON,Website,sami,1,25.64,E02,Mouse,0,0.03
ORD0005529,2022-06-12,CUSTL00147,LEBANON,Website,sami,1,44.9,E04,Keyboard,0,0.03
ORD0005530,2024-06-03,CUSTL00147,LEB,Online,lina,2,45.98,E04,Keyboard,0,0.03
ORD0005531,2021-04-05,CUSTL00147,LEBANON,Website,Sami,2,7.880657782552568,E05,Cable,0,0.05
ORD0005532,2023-04-08,CUSTL00147,LEB,Online,Sami,6,9.173577696254224,E05,Cable,0,0.03
ORD0005533,2022-06-06,CUSTL00147,LEBANON,in-store,Ali,5,260.59,M01,Monitor,0,0.02
ORD0005534,2025-06-05,CUSTL00147,LEBN,Online,sami,3,29.44,A01,Accessory,0,0.03
ORD0005535,2025-02-07,CUSTL00147,LEBN,Online,Sami,2,122.06,F02,Chair,0,0.02
ORD0005536,2022-08-22,CUSTL00147,LEBN,Website,Sami,2,221.77,EG02,Gaming Chair,0,0.02
ORD0005537,2022-01-20,CUSTL00147,LEBN,Online,lina,4,247.22,M01,Monitor,0,0.05
ORD0005538,2024-03-11,CUSTL00147,LEBN,Online,sami,2,117.69,F02,Chair,0,0.03
ORD0005539,2023-06-19,CUSTL00147,LEBANON,Online,Ali,3,8.203384930729756,E05,Cable,0,0.03
ORD0005540,2021-04-15,CUSTL00147,LEB,offline,Ali,1,319.71,P02,Tablet,0,0.05
ORD0005541,2023-03-01,CUSTL00147,LEBANON,Website,Ali,1,46.03,E04,Keyboard,0,0.02
ORD0005542,2023-02-27,CUSTL00147,LEBANON,Website,lina,5,546.85,P01,Phone,0,0.05
ORD0005543,2023-09-12,CUSTL00147,LEB,Website,Ali,5,24.26,E02,Mouse,0,0.02
ORD0005543,2023-09-12,CUSTL00147,LEB,Website,Ali,4,46.12,E04,Keyboard,0,0.02
ORD0005544,2021-03-14,CUSTL00147,LEBN,Online,Lina,3,30.32,A01,Accessory,0,0.05
ORD0005545,2022-03-22,CUSTL00147,LEBN,Website,Ali,1,49.59,E04,Keyboard,0,0.02
ORD0005546,2024-12-14,CUSTL00147,LEBN,Website,lina,1,235.84,M01,Monitor,0,0.05
ORD0005547,2021-06-07,CUSTL00147,LEB,Online,lina,0,114.01,F02,Chair,0,0.05
ORD0005548,2025-03-17,CUSTL00147,LEB,Website,Sami,3,73.65,EG03,Headset,0,0.03
ORD0005549,2021-07-03,CUSTL00147,LEBANON,Online,Lina,4,6.657389467807372,E05,Cable,0,0.02
ORD0005550,2022-01-27,CUSTL00147,LEB,Online,Lina,2,112.78,F02,Chair,0,0.03
ORD0005551,2025-01-30,CUSTL00147,LEBANON,Online,Ali,1,119.02,F02,Chair,0,0.03
ORD0005552,2024-05-17,CUSTL00147,LEBN,Online,Sami,4,350.63,P02,Tablet,0,0.05
ORD0005553,2021-08-13,CUSTL00147,LEB,Website,sami,0,364.53,P02,Tablet,0,0.05
ORD0005554,2025-02-05,CUSTL00147,LEB,Online,lina,2,272.76,M01,Monitor,0,0.02
ORD0005555,2021-01-25,CUSTL00147,LEBANON,Online,lina,3,117.82,F02,Chair,0,0.05
ORD0005556,2021-12-16,CUSTL00147,LEBN,Website,lina,3,24.65,E02,Mouse,0,0.03
ORD0005556,2021-12-16,CUSTL00147,LEBANON,Website,lina,5,41.38,E04,Keyboard,0,0.05
ORD0005557,2023-06-12,CUSTL00147,LEB,Online,lina,1,1353.7093834165194,EB01,Laptop,0,0.03
ORD0005558,2023-06-30,CUSTL00147,LEBN,Online,lina,5,25.62,E02,Mouse,0,0.03
ORD0005559,2021-11-28,CUSTL00147,LEBN,Online,Sami,2,556.57,P01,Phone,0,0.03
ORD0005560,2022-02-17,CUSTL00147,LEBANON,Online,lina,0,345.71,P02,Tablet,0,0.03
ORD0005561,2025-03-09,CUSTL00147,LEBANON,Offline,lina,3,208.49,EG02,Gaming Chair,0,0.05
ORD0005562,2022-12-04,CUSTL00147,LEBN,Website,Sami,1,62.83,EG03,Headset,0,0.05
ORD0005563,2021-07-20,CUSTL00147,LEBN,Online,Sami,3,71.9,EG03,Headset,0,0.03
ORD0005564,2022-03-28,CUSTL00147,LEBN,Website,Ali,4,43.38,E04,Keyboard,0,0.02
ORD0005565,2021-09-10,CUSTL00147,LEBN,Website,Sami,3,112.0,F02,Chair,0,0.05
ORD0005566,2023-12-16,CUSTL00148,LEB,Website,lina,4,43.37,E04,Keyboard,0,0.03
ORD0005567,2023-08-08,CUSTL00148,LEBANON,in-store,sami,3,261.93,M01,Monitor,0,0.05
ORD0005568,2024-08-03,CUSTL00148,LEBANON,Website,Ali,4,62.98,EG03,Headset,0,0.03
ORD0005569,2024-12-23,CUSTL00148,LEBANON,Online,lina,2,28.19,A01,Accessory,0,0.05
ORD0005570,2021-10-27,CUSTL00148,LEBN,Website,lina,3,122.18,F02,Chair,0,0.03
ORD0005571,2024-07-06,CUSTL00148,LEB,Online,sami,2,124.48,F02,Chair,0,0.05
ORD0005572,2024-12-25,CUSTL00148,LEBN,Website,Sami,2,25.76,E02,Mouse,0,0.03
ORD0005572,2024-12-25,CUSTL00148,LEBANON,Website,Sami,0,45.09,E04,Keyboard,0,0.05
ORD0005573,2025-07-07,CUSTL00148,LEB,Online,lina,1,27.48,A01,Accessory,0,0.03
ORD0005574,2022-02-10,CUSTL00148,LEBN,Online,Lina,0,28.74,A01,Accessory,0,0.05
ORD0005575,2022-04-19,CUSTL00148,LEB,Website,Sami,1,29.29,A01,Accessory,0,0.03
ORD0005576,2025-03-14,CUSTL00148,LEBANON,Website,lina,5,25.61,E02,Mouse,0,0.05
ORD0005577,2021-07-18,CUSTL00148,LEBANON,Website,Sami,1,24.18,E02,Mouse,0,0.03
ORD0005578,2022-04-02,CUSTL00148,LEBANON,Website,Ali,5,45.01,E04,Keyboard,0,0.02
ORD0005579,2021-09-13,CUSTL00148,LEBANON,Website,Sami,2,370.31,P02,Tablet,0,0.02
ORD0005580,2024-12-13,CUSTL00148,LEBN,Online,Lina,3,122.97,F02,Chair,0,0.02
ORD0005581,2021-08-18,CUSTL00148,LEBN,Online,Sami,2,24.57,E02,Mouse,0,0.02
ORD0005581,2021-08-18,CUSTL00148,LEBANON,Online,Sami,0,43.19,E04,Keyboard,0,0.02
ORD0005582,2024-07-16,CUSTL00148,LEBN,Online,Lina,2,24.7,E02,Mouse,0,0.02
ORD0005583,2025-06-06,CUSTL00148,LEBANON,Website,Ali,2,213.21,EG02,Gaming Chair,0,0.03
ORD0005584,2023-01-21,CUSTL00148,LEBANON,Online,Ali,2,235.21,M01,Monitor,0,0.05
ORD0005585,2022-01-14,CUSTL00148,LEBN,Website,Lina,0,25.82,E02,Mouse,0,0.03
ORD0005586,2022-10-10,CUSTL00148,LEBN,Website,sami,4,24.71,E02,Mouse,0,0.05
ORD0005587,2025-05-12,CUSTL00148,LEB,Website,sami,3,261.22,M01,Monitor,0,0.02
ORD0005588,2024-10-19,CUSTL00148,LEBANON,Online,sami,1,26.35,E02,Mouse,0,0.05
ORD0005588,2024-10-19,CUSTL00148,LEBANON,Online,sami,0,46.39,E04,Keyboard,0,0.02
ORD0005589,2025-02-08,CUSTL00148,LEBN,Online,lina,2,30.47,A01,Accessory,0,0.03
ORD0005590,2024-07-08,CUSTL00148,LEBN,Online,lina,2,340.67,P02,Tablet,0,0.03
ORD0005591,2023-05-12,CUSTL00148,LEB,Website,Sami,5,255.97,M01,Monitor,0,0.05
ORD0005592,2022-11-27,CUSTL00148,LEBN,Website,Sami,1,23.47,E02,Mouse,0,0.02
ORD0005592,2022-11-27,CUSTL00148,LEBANON,Website,Sami,4,46.83,E04,Keyboard,0,0.03
ORD0005593,2024-11-16,CUSTL00148,LEBANON,Website,lina,3,345.79,P02,Tablet,0,0.03
ORD0005594,2023-02-06,CUSTL00148,LEB,offline,lina,3,619.62,P01,Phone,0,0.03
ORD0005595,2021-07-13,CUSTL00148,LEBANON,Online,Ali,0,1306.3965680646688,EB01,Laptop,0,0.02
ORD0005596,2025-05-29,CUSTL00148,LEB,Online,lina,0,232.8,EG02,Gaming Chair,0,0.05
ORD0005597,2023-02-09,CUSTL00148,LEBANON,Online,Ali,3,41.18,E04,Keyboard,0,0.05
ORD0005598,2021-06-29,CUSTL00148,LEB,Website,lina,2,527.19,P01,Phone,0,0.05
ORD0005599,2022-06-28,CUSTL00148,LEBN,Online,Sami,3,30.51,A01,Accessory,0,0.05
ORD0005600,2021-12-05,CUSTL00148,LEBANON,Website,lina,3,30.74,A01,Accessory,0,0.05
ORD0005601,2022-11-26,CUSTL00148,LEBANON,Online,sami,1,621.87,P01,Phone,0,0.05
ORD0005602,2025-03-16,CUSTL00148,LEBN,Website,Ali,4,209.93,EG02,Gaming Chair,0,0.03
ORD0005603,2025-02-18,CUSTL00148,LEB,Online,sami,4,24.0,E02,Mouse,0,0.05
ORD0005603,2025-02-18,CUSTL00148,LEBANON,Online,sami,2,43.87,E04,Keyboard,0,0.02
ORD0005604,2023-06-06,CUSTL00148,LEBANON,Website,Lina,1,581.06,P01,Phone,0,0.02
ORD0005605,2021-08-28,CUSTL00148,LEBANON,Online,Ali,4,23.04,E02,Mouse,0,0.03
ORD0005606,2023-03-05,CUSTL00148,LEB,Online,Sami,1,8.188074104407713,E05,Cable,0,0.03
ORD0005607,2021-05-12,CUSTL00148,LEBANON,Website,Ali,2,255.68,M01,Monitor,0,0.05
ORD0005608,2022-08-05,CUSTL00148,LEBANON,Website,lina,2,1112.6821857297764,EB01,Laptop,0,0.05
ORD0005609,2023-04-03,CUSTL00148,LEB,Online,Sami,0,218.01,EG02,Gaming Chair,0,0.02
ORD0005610,2024-11-06,CUSTL00148,LEBANON,Website,Lina,4,238.58,M01,Monitor,0,0.05
ORD0005611,2023-07-29,CUSTL00149,LEB,Online,Lina,5,31.09,A01,Accessory,0,0.02
ORD0005612,2024-03-02,CUSTL00149,LEBN,Online,lina,1,343.92,P02,Tablet,0,0.03
ORD0005613,2022-02-28,CUSTL00149,LEBN,Online,Ali,2,1067.442542828426,EB01,Laptop,0,0.05
ORD0005614,2022-08-10,CUSTL00149,LEB,Online,lina,1,75.79,EG03,Headset,0,0.02
ORD0005615,2022-04-24,CUSTL00149,LEB,offline,lina,3,67.61,EG03,Headset,0,0.03
ORD0005616,2024-09-03,CUSTL00149,LEB,in-store,Lina,1,359.12,P02,Tablet,0,0.03
ORD0005617,2024-04-06,CUSTL00149,LEBN,Online,Lina,5,7.927039827661504,E05,Cable,0,0.05
ORD0005618,2023-04-02,CUSTL00150,LEBN,Online,lina,5,241.82,M01,Monitor,0,0.05
ORD0005619,2021-04-17,CUSTL00150,LEB,Online,Ali,4,239.21,M01,Monitor,0,0.02
ORD0005620,2025-03-26,CUSTL00150,LEBN,Website,Sami,4,8.916389471131874,E05,Cable,0,0.02
ORD0005621,2024-11-25,CUSTL00150,LEBANON,Online,sami,3,7.194219769137572,E05,Cable,0,0.02
ORD0005622,2025-03-16,CUSTL00150,LEB,Online,lina,2,1269.6136797343286,EB01,Laptop,0,0.05
ORD0005622,2025-03-16,CUSTL00150,LEBANON,Online,lina,4,128.11,F02,Chair,0,0.02
ORD0005623,2023-04-13,CUSTL00150,LEB,Offline,Sami,4,31.42,A01,Accessory,0,0.02
ORD0005624,2022-11-17,CUSTL00150,LEBANON,in-store,Sami,2,1141.1095360779639,EB01,Laptop,0,0.03
ORD0005625,2023-04-08,CUSTL00150,LEBANON,Online,lina,2,68.75,EG03,Headset,0,0.02
ORD0005626,2024-07-23,CUSTL00150,LEBANON,Online,Lina,2,616.41,P01,Phone,0,0.02
ORD0005627,2025-04-18,CUSTL00150,LEB,Website,sami,4,23.72,E02,Mouse,0,0.05
ORD0005627,2025-04-18,CUSTL00150,LEBN,Website,sami,1,44.23,E04,Keyboard,0,0.02
ORD0005628,2022-11-25,CUSTL00150,LEBN,Online,Sami,1,349.45,P02,Tablet,0,0.02
ORD0005629,2023-08-05,CUSTL00150,LEBN,Offline,Sami,0,371.24,P02,Tablet,0,0.03
ORD0005630,2021-04-05,CUSTL00150,LEBANON,Online,Lina,2,67.76,EG03,Headset,0,0.02
ORD0005631,2021-12-02,CUSTL00150,LEB,Online,Lina,9,6.904315245305389,E05,Cable,0,0.03
ORD0005632,2023-11-04,CUSTL00150,LEBN,Online,sami,4,68.59,EG03,Headset,0,0.05
ORD0005633,2023-10-31,CUSTL00150,LEBN,Offline,Lina,2,576.8,P01,Phone,0,0.05
ORD0005634,2022-08-17,CUSTL00150,LEBANON,Website,Lina,3,47.52,E04,Keyboard,0,0.03
ORD0005635,2022-07-29,CUSTL00150,LEB,Website,sami,2,228.22,EG02,Gaming Chair,0,0.03
ORD0005636,2024-04-05,CUSTL00150,LEB,offline,sami,2,25.99,E02,Mouse,0,0.02
ORD0005636,2024-04-05,CUSTL00150,LEB,offline,sami,2,42.36,E04,Keyboard,0,0.05
ORD0005637,2022-12-18,CUSTL00150,LEBANON,Offline,Ali,5,355.05,P02,Tablet,0,0.03
ORD0005638,2023-05-19,CUSTL00150,LEB,Website,Ali,3,28.8,A01,Accessory,0,0.03
ORD0005639,2024-11-03,CUSTL00150,LEBN,Website,sami,3,23.62,E02,Mouse,0,0.05
ORD0005639,2024-11-03,CUSTL00150,LEB,Website,sami,3,44.79,E04,Keyboard,0,0.03
ORD0005640,2024-01-17,CUSTL00150,LEB,Website,sami,2,112.81,F02,Chair,0,0.03
ORD0005641,2025-04-10,CUSTL00150,LEBANON,Online,Lina,2,623.76,P01,Phone,0,0.05
ORD0005642,2024-05-20,CUSTL00150,LEBN,Website,lina,3,68.2,EG03,Headset,0,0.05
ORD0005643,2021-04-18,CUSTL00150,LEB,offline,sami,3,128.47,F02,Chair,0,0.03
ORD0005644,2022-09-13,CUSTL00150,LEBN,Online,lina,3,25.8,E02,Mouse,0,0.02
ORD0005645,2023-01-15,CUSTL00150,LEB,Website,sami,3,44.56,E04,Keyboard,0,0.02
ORD0005646,2021-08-02,CUSTL00150,LEBANON,Online,Sami,0,642.72,P01,Phone,0,0.02
ORD0005647,2021-03-14,CUSTL00150,LEB,Website,Lina,4,66.9,EG03,Headset,0,0.02
ORD0005647,2021-03-14,CUSTL00150,LEBANON,Website,Lina,3,234.11,EG02,Gaming Chair,0,0.03
ORD0005648,2023-10-18,CUSTL00150,LEB,Website,Sami,1,66.11,EG03,Headset,0,0.03
ORD0005649,2024-04-18,CUSTL00150,LEBANON,Online,Lina,9,8.908969704107529,E05,Cable,0,0.02
ORD0005650,2024-11-29,CUSTL00150,LEBN,Online,Ali,2,248.71,M01,Monitor,0,0.05
ORD0005651,2021-08-30,CUSTL00150,LEBANON,Online,Lina,2,580.04,P01,Phone,0,0.05
ORD0005652,2021-09-04,CUSTL00150,LEBN,Online,Ali,5,7.52607023121429,E05,Cable,0,0.03
ORD0005653,2023-01-31,CUSTL00151,LEBN,Website,Lina,0,1194.1461849304262,EB01,Laptop,0,0.05
ORD0005653,2023-01-31,CUSTL00151,LEB,Website,Lina,4,118.83,F02,Chair,0,0.05
ORD0005654,2022-07-17,CUSTL00152,LEBN,Website,sami,1,653.7,P01,Phone,0,0.05
ORD0005655,2021-10-29,CUSTL00152,LEB,Online,Lina,5,25.44,E02,Mouse,0,0.05
ORD0005655,2021-10-29,CUSTL00152,LEBANON,Online,Lina,5,48.15,E04,Keyboard,0,0.03
ORD0005656,2023-01-14,CUSTL00152,LEBN,Online,sami,0,22.91,E02,Mouse,0,0.02
ORD0005657,2022-05-20,CUSTL00152,LEBN,Website,sami,4,66.66,EG03,Headset,0,0.05
ORD0005658,2024-10-08,CUSTL00152,LEBANON,Online,sami,1,578.37,P01,Phone,0,0.05
ORD0005659,2025-02-12,CUSTL00153,LEBN,Website,Lina,3,24.96,E02,Mouse,0,0.02
ORD0005659,2025-02-12,CUSTL00153,LEBANON,Website,Lina,0,41.28,E04,Keyboard,0,0.02
ORD0005660,2023-07-28,CUSTL00153,LEBN,Online,Ali,2,346.46,P02,Tablet,0,0.03
ORD0005661,2022-01-15,CUSTL00154,LEB,Online,Lina,4,23.79,E02,Mouse,0,0.05
ORD0005661,2022-01-15,CUSTL00154,LEBANON,Online,Lina,4,49.57,E04,Keyboard,0,0.03
ORD0005662,2025-04-07,CUSTL00154,LEBANON,Online,Ali,3,336.74,P02,Tablet,0,0.03
ORD0005663,2023-05-30,CUSTL00154,LEBANON,Offline,sami,1,1367.979462355372,EB01,Laptop,0,0.03
ORD0005664,2022-06-12,CUSTL00154,LEBANON,Website,Lina,4,8.419784533133244,E05,Cable,0,0.02
ORD0005665,2022-08-23,CUSTL00154,LEBANON,Online,lina,3,25.21,E02,Mouse,0,0.05
ORD0005666,2023-07-10,CUSTL00154,LEBN,Website,Ali,6,8.114232952173522,E05,Cable,0,0.02
ORD0005667,2024-01-06,CUSTL00154,LEBANON,Online,Ali,5,255.3,M01,Monitor,0,0.02
ORD0005668,2024-02-29,CUSTL00154,LEB,Online,sami,3,31.24,A01,Accessory,0,0.02
ORD0005669,2023-10-05,CUSTL00154,LEBANON,Website,sami,0,67.83,EG03,Headset,0,0.05
ORD0005670,2023-01-14,CUSTL00154,LEBANON,Website,Ali,2,281.36,M01,Monitor,0,0.05
ORD0005671,2022-02-04,CUSTL00154,LEBANON,Online,lina,2,1276.7815550347748,EB01,Laptop,0,0.05
ORD0005672,2023-01-17,CUSTL00154,LEBN,offline,sami,5,66.18,EG03,Headset,0,0.05
ORD0005673,2021-04-23,CUSTL00154,LEBANON,Website,Lina,1,574.25,P01,Phone,0,0.03
ORD0005674,2023-03-20,CUSTL00154,LEBANON,Online,lina,3,357.43,P02,Tablet,0,0.03
ORD0005675,2024-04-26,CUSTL00154,LEBANON,Website,lina,3,608.15,P01,Phone,0,0.03
ORD0005676,2023-03-07,CUSTL00154,LEB,Website,Sami,4,72.51,EG03,Headset,0,0.03
ORD0005676,2023-03-07,CUSTL00154,LEBN,Website,Sami,5,227.29,EG02,Gaming Chair,0,0.02
ORD0005677,2021-01-13,CUSTL00154,LEBANON,Website,sami,2,28.19,A01,Accessory,0,0.05
ORD0005678,2024-12-18,CUSTL00154,LEB,Website,Lina,1,43.99,E04,Keyboard,0,0.05
ORD0005679,2025-06-04,CUSTL00154,LEBANON,Online,lina,1,333.34,P02,Tablet,0,0.02
ORD0005680,2022-10-26,CUSTL00154,LEBANON,Online,Sami,1,25.37,E02,Mouse,0,0.02
ORD0005680,2022-10-26,CUSTL00154,LEBANON,Online,Sami,3,49.11,E04,Keyboard,0,0.02
ORD0005681,2024-06-23,CUSTL00154,LEBANON,in-store,Ali,3,562.43,P01,Phone,0,0.05
ORD0005682,2021-10-07,CUSTL00154,LEB,Online,Ali,4,236.23,EG02,Gaming Chair,0,0.03
ORD0005683,2024-07-11,CUSTL00154,LEBN,Online,Sami,4,362.62,P02,Tablet,0,0.02
ORD0005684,2023-06-28,CUSTL00154,LEBN,Website,Ali,0,1238.274214701384,EB01,Laptop,0,0.05
ORD0005684,2023-06-28,CUSTL00154,LEBN,Website,Ali,3,121.35,F02,Chair,0,0.05
ORD0005685,2021-07-26,CUSTL00154,LEB,Website,Ali,1,113.64,F02,Chair,0,0.05
ORD0005686,2022-05-04,CUSTL00154,LEB,Online,Lina,4,218.23,EG02,Gaming Chair,0,0.03
ORD0005687,2023-03-25,CUSTL00154,LEBANON,Website,Lina,2,61.9,EG03,Headset,0,0.05
ORD0005687,2023-03-25,CUSTL00154,LEBN,Website,Lina,3,209.59,EG02,Gaming Chair,0,0.03
ORD0005688,2021-12-11,CUSTL00154,LEBANON,Online,lina,2,362.98,P02,Tablet,0,0.05
ORD0005689,2021-10-09,CUSTL00154,LEB,Website,sami,2,353.25,P02,Tablet,0,0.02
ORD0005690,2024-09-04,CUSTL00154,LEB,Website,lina,8,8.221614336920744,E05,Cable,0,0.03
ORD0005691,2021-07-23,CUSTL00154,LEBN,Website,lina,2,1344.0801764709624,EB01,Laptop,0,0.02
ORD0005692,2023-05-25,CUSTL00154,LEBANON,Website,Lina,4,7.8135401385355125,E05,Cable,0,0.02
ORD0005693,2023-12-18,CUSTL00154,LEBANON,Online,lina,2,7.333468821080678,E05,Cable,0,0.05
ORD0005694,2021-11-12,CUSTL00154,LEB,Website,lina,3,268.42,M01,Monitor,0,0.05
ORD0005695,2023-06-25,CUSTL00154,LEBANON,Website,Sami,4,27.31,A01,Accessory,0,0.02
ORD0005696,2021-10-31,CUSTL00154,LEBN,Website,sami,2,332.83,P02,Tablet,0,0.03
ORD0005697,2021-11-27,CUSTL00154,LEBN,Online,Sami,4,46.1,E04,Keyboard,0,0.05
ORD0005698,2022-08-02,CUSTL00154,LEB,Website,Lina,1,28.6,A01,Accessory,0,0.03
ORD0005699,2022-08-14,CUSTL00154,LEBANON,Online,Ali,2,120.13,F02,Chair,0,0.02
ORD0005700,2024-04-05,CUSTL00154,LEBN,Online,Ali,4,48.84,E04,Keyboard,0,0.03
ORD0005701,2022-02-22,CUSTL00154,LEBN,Online,sami,1,48.16,E04,Keyboard,0,0.02
ORD0005702,2021-08-22,CUSTL00154,LEBANON,Website,lina,2,1072.8983897499986,EB01,Laptop,0,0.03
ORD0005703,2023-03-04,CUSTL00154,LEBN,Online,Sami,1,1075.6882570287837,EB01,Laptop,0,0.03
ORD0005703,2023-03-04,CUSTL00154,LEBANON,Online,Sami,4,128.27,F02,Chair,0,0.02
ORD0005704,2024-03-06,CUSTL00154,LEBN,Online,Ali,2,1445.2192426232245,EB01,Laptop,0,0.03
ORD0005705,2024-07-17,CUSTL00154,LEBANON,Website,sami,4,24.19,E02,Mouse,0,0.05
ORD0005705,2024-07-17,CUSTL00154,LEB,Website,sami,2,43.27,E04,Keyboard,0,0.05
ORD0005706,2021-01-31,CUSTL00154,LEBN,Website,lina,2,1136.6821707116123,EB01,Laptop,0,0.02
ORD0005707,2022-04-27,CUSTL00154,LEBN,Online,lina,3,24.14,E02,Mouse,0,0.02
ORD0005707,2022-04-27,CUSTL00154,LEBANON,Online,lina,1,48.72,E04,Keyboard,0,0.02
ORD0005708,2023-08-19,CUSTL00154,LEBN,Website,Ali,4,554.38,P01,Phone,0,0.02
ORD0005709,2021-08-10,CUSTL00154,LEB,Offline,Sami,1,45.29,E04,Keyboard,0,0.03
ORD0005710,2024-08-27,CUSTL00154,LEBANON,Online,Sami,4,582.95,P01,Phone,0,0.05
ORD0005711,2023-10-25,CUSTL00154,LEB,in-store,lina,3,23.93,E02,Mouse,0,0.03
ORD0005712,2024-03-05,CUSTL00154,LEB,Website,Sami,2,45.94,E04,Keyboard,0,0.05
ORD0005713,2024-12-07,CUSTL00154,LEBANON,Online,Lina,5,8.591514123190295,E05,Cable,0,0.05
ORD0005714,2023-11-01,CUSTL00154,LEBANON,Online,Sami,1,356.73,P02,Tablet,0,0.05
ORD0005715,2024-08-10,CUSTL00154,LEBN,Website,sami,5,121.62,F02,Chair,0,0.02
ORD0005716,2021-07-09,CUSTL00154,LEBANON,Website,Lina,2,23.82,E02,Mouse,0,0.05
ORD0005716,2021-07-09,CUSTL00154,LEB,Website,Lina,4,45.05,E04,Keyboard,0,0.05
ORD0005717,2023-07-16,CUSTL00154,LEBANON,Website,Sami,3,248.45,M01,Monitor,0,0.02
ORD0005718,2023-04-16,CUSTL00154,LEB,Website,Lina,2,354.9,P02,Tablet,0,0.03
ORD0005719,2025-02-03,CUSTL00154,LEBANON,Website,lina,4,29.61,A01,Accessory,0,0.02
ORD0005720,2024-05-26,CUSTL00154,LEB,Online,sami,5,392.13,P02,Tablet,0,0.03
