Order_ID,Date,Customer_ID,Country_Code,Channel,Sales_person,Units_Sold,Unit_Price,Product_Code,Product,Promotion_Flag,Commission_Percent
ORD0001474,2022-01-05,CUSTJ00189,Jor,in-store,ahmed,4,4.72,E05,Cable,0,0.03
ORD0001475,2022-04-02,CUSTJ00189,Jordan,in-store,ali,3,152.77,EG02,Gaming Chair,0,0.05
ORD0001476,2023-04-12,CUSTJ00189,Jordn,Online,ahmed,4,45.67,EG03,Headset,0,0.02
ORD0001477,2021-04-10,CUSTJ00189,Jordan,Website,rami,1,744.06,EB01,Laptop,0,0.03
ORD0001477,2021-04-10,CUSTJ00189,Jor,Website,rami,3,86.11,F02,Chair,0,0.05
ORD0001478,2024-05-09,CUSTJ00189,Jor,Online,Sara,1,49.03,EG03,Headset,0,0.03
ORD0001479,2023-10-24,CUSTJ00189,Jordn,Offline,Rami,6,417.98,P01,Phone,0,0.03
ORD0001480,2022-02-19,CUSTJ00189,Jordan,Offline,Sara,3,416.45,P01,Phone,0,0.03
ORD0001481,2024-01-16,CUSTJ00189,Jor,Online,Ahmed,4,32.44,E04,Keyboard,0,0.03
ORD0001482,2022-12-29,CUSTJ00189,Jor,Offline,Sara,3,171.1,M01,Monitor,0,0.03
ORD0001483,2024-03-03,CUSTJ00189,Jor,Website,Sara,1,33.65,E04,Keyboard,0,0.03
ORD0001484,2023-01-19,CUSTJ00189,Jordn,Website,Ahmed,4,17.9,E02,Mouse,0,0.05
ORD0001484,2023-01-19,CUSTJ00189,Jordn,Website,Ahmed,1,32.08,E04,Keyboard,0,0.03
ORD0001485,2022-11-22,CUSTJ00189,Jordn,Online,rami,3,17.48,E02,Mouse,0,0.05
ORD0001485,2022-11-22,CUSTJ00189,Jordan,Online,rami,4,32.37,E04,Keyboard,0,0.05
ORD0001486,2024-01-31,CUSTJ00189,JO,Website,rami,5,75.5,F02,Chair,0,0.02
ORD0001487,2021-03-28,CUSTJ00189,Jordan,Offline,Rami,1,20.28,A01,Accessory,0,0.05
ORD0001488,2021-04-24,CUSTJ00189,Jordn,Online,ali,2,251.26,P02,Tablet,0,0.03
ORD0001489,2025-02-10,CUSTJ00189,JO,Offline,ali,3,80.6,F02,Chair,0,0.03
ORD0001490,2023-12-01,CUSTJ00189,Jordn,Website,ahmed,1,6.07,E05,Cable,0,0.05
ORD0001491,2025-01-03,CUSTJ00189,Jor,Website,rami,2,85.52,F02,Chair,0,0.03
ORD0001492,2023-09-27,CUSTJ00189,Jordan,in-store,rami,3,4.92,E05,Cable,0,0.02
ORD0001493,2023-03-04,CUSTJ00189,Jor,Online,Rami,5,438.43,P01,Phone,0,0.03
ORD0001494,2023-03-25,CUSTJ00189,Jordn,offline,Ahmed,2,17.71,E02,Mouse,0,0.05
ORD0001495,2021-01-21,CUSTJ00189,Jor,Website,Rami,1,185.45,M01,Monitor,0,0.02
ORD0001496,2021-10-29,CUSTJ00189,Jordan,Offline,Sara,3,83.37,F02,Chair,0,0.05
ORD0001497,2024-01-03,CUSTJ00189,Jor,Online,Rami,5,259.64,P02,Tablet,0,0.03
ORD0001498,2024-04-20,CUSTJ00189,JO,Online,Ahmed,3,826.23,EB01,Laptop,0,0.02
ORD0001499,2023-07-19,CUSTJ00189,Jordan,Website,Rami,3,46.46,EG03,Headset,0,0.03
ORD0001500,2023-03-05,CUSTJ00189,Jor,Offline,Sara,4,21.6,A01,Accessory,0,0.03
ORD0001501,2023-01-22,CUSTJ00190,Jordan,Online,ali,4,16.85,E02,Mouse,0,0.03
ORD0001502,2021-07-26,CUSTJ00190,Jordn,Website,ali,1,179.63,M01,Monitor,0,0.05
ORD0001503,2024-12-25,CUSTJ00190,Jordn,offline,ali,5,189.99,M01,Monitor,0,0.02
ORD0001504,2023-01-20,CUSTJ00190,Jor,Website,ali,1,27.65,E04,Keyboard,0,0.03
ORD0001505,2023-04-30,CUSTJ00190,Jordan,offline,ali,2,954.02,EB01,Laptop,0,0.03
ORD0001505,2023-04-30,CUSTJ00190,JO,offline,ali,5,92.51,F02,Chair,0,0.02
ORD0001506,2021-08-11,CUSTJ00190,Jor,offline,ahmed,2,86.59,F02,Chair,0,0.05
ORD0001507,2024-01-07,CUSTJ00190,Jordan,Online,ahmed,3,190.47,M01,Monitor,0,0.02
ORD0001508,2025-02-01,CUSTJ00190,Jordan,offline,Ahmed,4,812.56,EB01,Laptop,0,0.03
ORD0001509,2025-05-31,CUSTJ00190,Jor,Website,Sara,3,32.12,E04,Keyboard,0,0.02
ORD0001510,2022-11-25,CUSTJ00191,Jordn,in-store,rami,3,776.54,EB01,Laptop,0,0.05
ORD0001511,2024-07-22,CUSTJ00191,JO,in-store,ali,6,32.84,E04,Keyboard,0,0.05
ORD0001512,2025-04-28,CUSTJ00191,Jordn,in-store,Sara,4,50.01,EG03,Headset,0,0.03
ORD0001513,2025-02-21,CUSTJ00191,Jordan,offline,Sara,4,5.7,E05,Cable,0,0.05
ORD0001514,2024-12-15,CUSTJ00192,Jor,Online,ali,1,818.84,EB01,Laptop,0,0.03
ORD0001515,2021-12-19,CUSTJ00192,Jordn,Online,ali,5,180.25,M01,Monitor,0,0.03
ORD0001516,2024-06-23,CUSTJ00192,Jordan,Offline,ali,1,21.41,A01,Accessory,0,0.05
ORD0001517,2023-09-06,CUSTJ00192,JO,Online,Ahmed,2,245.56,P02,Tablet,0,0.03
ORD0001518,2022-06-04,CUSTJ00192,Jordan,in-store,ahmed,4,146.28,EG02,Gaming Chair,0,0.02
ORD0001519,2023-07-27,CUSTJ00192,JO,Online,ali,3,154.6,EG02,Gaming Chair,0,0.05
ORD0001520,2024-02-17,CUSTJ00192,Jor,in-store,Ahmed,1,395.72,P01,Phone,0,0.02
ORD0001521,2022-06-03,CUSTJ00192,Jordn,offline,rami,1,17.94,E02,Mouse,0,0.02
ORD0001521,2022-06-03,CUSTJ00192,Jor,offline,rami,3,31.57,E04,Keyboard,0,0.02
ORD0001522,2021-08-17,CUSTJ00192,Jordn,Website,Sara,3,921.13,EB01,Laptop,0,0.03
ORD0001523,2021-07-08,CUSTJ00193,Jor,in-store,Ahmed,1,16.87,E02,Mouse,0,0.03
ORD0001523,2021-07-08,CUSTJ00193,Jor,in-store,Ahmed,4,34.79,E04,Keyboard,0,0.03
ORD0001524,2023-02-12,CUSTJ00193,Jor,Website,Ahmed,1,810.74,EB01,Laptop,0,0.05
ORD0001525,2023-03-31,CUSTJ00194,Jordan,in-store,Sara,4,6.07,E05,Cable,0,0.03
ORD0001526,2021-08-09,CUSTJ00194,Jordan,offline,ali,1,5.25,E05,Cable,0,0.02
ORD0001527,2023-07-09,CUSTJ00194,Jordn,Online,Ahmed,2,231.59,P02,Tablet,0,0.03
ORD0001528,2024-01-04,CUSTJ00194,Jordn,Offline,rami,2,256.63,P02,Tablet,0,0.05
ORD0001529,2022-03-20,CUSTJ00194,JO,Online,Ahmed,4,45.78,EG03,Headset,0,0.05
ORD0001530,2021-03-14,CUSTJ00194,JO,in-store,ahmed,2,239.2,P02,Tablet,0,0.02
ORD0001531,2022-05-03,CUSTJ00194,Jor,offline,Rami,3,240.12,P02,Tablet,0,0.02
ORD0001532,2024-08-15,CUSTJ00194,Jor,Online,Rami,2,806.77,EB01,Laptop,0,0.05
ORD0001533,2021-09-21,CUSTJ00195,Jor,Offline,ali,2,46.87,EG03,Headset,0,0.05
ORD0001534,2021-12-26,CUSTJ00196,Jor,Website,ahmed,2,815.59,EB01,Laptop,0,0.03
ORD0001534,2021-12-26,CUSTJ00196,Jor,Website,ahmed,5,85.69,F02,Chair,0,0.03
ORD0001535,2025-01-08,CUSTJ00196,Jordn,Online,Ahmed,4,165.1,EG02,Gaming Chair,0,0.03
ORD0001536,2024-04-24,CUSTJ00196,Jordn,in-store,rami,1,188.09,M01,Monitor,0,0.02
ORD0001537,2024-04-08,CUSTJ00196,JO,Online,rami,5,168.52,M01,Monitor,0,0.03
ORD0001538,2022-11-16,CUSTJ00196,JO,in-store,rami,5,185.33,M01,Monitor,0,0.05
ORD0001539,2022-08-18,CUSTJ00196,Jordan,Online,Rami,1,152.09,EG02,Gaming Chair,0,0.02
ORD0001540,2024-09-06,CUSTJ00196,Jor,in-store,ali,5,179.86,M01,Monitor,0,0.02
ORD0001541,2021-07-07,CUSTJ00196,Jor,Website,Ahmed,4,48.52,EG03,Headset,0,0.05
ORD0001542,2021-09-11,CUSTJ00196,JO,in-store,Sara,2,143.86,EG02,Gaming Chair,0,0.05
ORD0001543,2023-09-16,CUSTJ00196,JO,Online,ali,2,250.31,P02,Tablet,0,0.03
ORD0001544,2022-06-26,CUSTJ00196,JO,Website,Rami,5,88.37,F02,Chair,0,0.05
ORD0001545,2022-02-04,CUSTJ00196,Jordan,Offline,ahmed,2,16.22,E02,Mouse,0,0.03
ORD0001546,2021-08-11,CUSTJ00196,Jordn,offline,rami,2,51.81,EG03,Headset,0,0.03
ORD0001547,2021-09-07,CUSTJ00196,Jor,Offline,ahmed,5,32.0,E04,Keyboard,0,0.03
ORD0001548,2024-01-25,CUSTJ00196,Jordan,Offline,ali,2,437.62,P01,Phone,0,0.02
ORD0001549,2022-02-27,CUSTJ00196,Jordn,Offline,ali,1,407.46,P01,Phone,0,0.02
ORD0001550,2024-04-21,CUSTJ00196,JO,Online,rami,5,255.72,P02,Tablet,0,0.02
ORD0001551,2025-05-18,CUSTJ00196,Jor,in-store,rami,4,955.0,EB01,Laptop,0,0.03
ORD0001552,2021-03-10,CUSTJ00196,JO,Online,rami,3,21.17,A01,Accessory,0,0.02
ORD0001553,2022-02-07,CUSTJ00196,Jordan,offline,rami,3,31.32,E04,Keyboard,0,0.05
ORD0001554,2024-09-24,CUSTJ00196,Jordan,Online,rami,1,176.73,M01,Monitor,0,0.03
ORD0001555,2024-11-14,CUSTJ00196,Jordn,offline,ahmed,1,427.65,P01,Phone,0,0.03
ORD0001556,2023-08-11,CUSTJ00196,Jor,Website,ali,3,48.71,EG03,Headset,0,0.02
ORD0001557,2024-09-21,CUSTJ00196,Jordan,offline,Rami,1,48.77,EG03,Headset,0,0.05
ORD0001558,2025-02-07,CUSTJ00196,Jordan,Website,Ahmed,1,234.91,P02,Tablet,0,0.03
ORD0001559,2025-04-26,CUSTJ00196,Jordn,Website,Sara,1,53.17,EG03,Headset,0,0.03
ORD0001560,2023-12-25,CUSTJ00196,Jordn,Website,rami,5,463.56,P01,Phone,0,0.03
ORD0001561,2022-04-16,CUSTJ00196,JO,Offline,ali,1,53.02,EG03,Headset,0,0.02
ORD0001562,2024-05-01,CUSTJ00196,JO,Website,Rami,2,256.74,P02,Tablet,0,0.02
ORD0001563,2023-06-15,CUSTJ00196,JO,Website,ali,6,48.5,EG03,Headset,0,0.02
ORD0001564,2021-03-21,CUSTJ00196,Jordan,Online,ali,2,148.66,EG02,Gaming Chair,0,0.05
ORD0001565,2023-07-29,CUSTJ00196,Jor,Website,Ahmed,2,456.48,P01,Phone,0,0.05
ORD0001566,2021-06-15,CUSTJ00197,Jordan,Online,ahmed,5,48.71,EG03,Headset,0,0.02
ORD0001567,2022-06-04,CUSTJ00197,Jordn,in-store,Rami,3,164.38,EG02,Gaming Chair,0,0.03
ORD0001568,2024-06-24,CUSTJ00197,JO,offline,ahmed,2,81.85,F02,Chair,0,0.03
ORD0001569,2024-10-29,CUSTJ00197,Jordn,offline,Rami,5,173.23,M01,Monitor,0,0.03
ORD0001570,2021-12-13,CUSTJ00197,Jor,Offline,Ahmed,2,22.15,A01,Accessory,0,0.03
ORD0001571,2024-03-26,CUSTJ00197,JO,in-store,ahmed,5,31.49,E04,Keyboard,0,0.03
ORD0001572,2024-04-21,CUSTJ00197,Jor,Website,Sara,3,403.87,P01,Phone,0,0.05
ORD0001573,2022-06-02,CUSTJ00197,JO,Website,ali,2,16.12,E02,Mouse,0,0.03
ORD0001573,2022-06-02,CUSTJ00197,Jor,Website,ali,2,32.54,E04,Keyboard,0,0.05
ORD0001574,2024-05-20,CUSTJ00198,Jordn,Online,Ahmed,1,859.06,EB01,Laptop,0,0.03
ORD0001575,2024-02-25,CUSTJ00198,JO,Online,Sara,4,48.42,EG03,Headset,0,0.02
ORD0001576,2023-06-11,CUSTJ00198,JO,Online,Ahmed,5,18.57,E02,Mouse,0,0.02
ORD0001577,2021-10-05,CUSTJ00198,Jordan,Offline,Ahmed,1,235.44,P02,Tablet,0,0.03
ORD0001578,2025-06-23,CUSTJ00199,Jordan,in-store,Ahmed,4,32.29,E04,Keyboard,0,0.02
ORD0001579,2023-09-18,CUSTJ00200,Jor,offline,Rami,4,82.78,F02,Chair,0,0.02
ORD0001580,2022-02-18,CUSTJ00200,Jordan,Website,Sara,5,165.54,EG02,Gaming Chair,0,0.02
ORD0001581,2024-02-02,CUSTJ00201,JO,Online,Sara,3,275.79,P02,Tablet,0,0.05
ORD0001582,2021-06-01,CUSTJ00201,Jordn,Online,ali,3,247.94,P02,Tablet,0,0.03
ORD0001583,2021-10-16,CUSTJ00201,JO,Website,Ahmed,5,144.51,EG02,Gaming Chair,0,0.05
ORD0001584,2021-07-16,CUSTJ00201,Jordn,offline,ali,4,17.16,E02,Mouse,0,0.05
ORD0001584,2021-07-16,CUSTJ00201,Jor,offline,ali,2,32.78,E04,Keyboard,0,0.02
ORD0001585,2023-07-10,CUSTJ00201,Jordan,Offline,Rami,5,6.42,E05,Cable,0,0.03
ORD0001586,2021-08-26,CUSTJ00202,JO,Offline,Ahmed,3,824.09,EB01,Laptop,0,0.02
ORD0001587,2024-08-20,CUSTJ00203,Jordn,in-store,Ahmed,1,89.41,F02,Chair,0,0.05
ORD0001588,2022-06-15,CUSTJ00204,Jor,Website,ali,5,5.91,E05,Cable,0,0.05
ORD0001589,2024-07-01,CUSTJ00204,JO,Online,Sara,4,20.71,A01,Accessory,0,0.02
ORD0001590,2024-06-19,CUSTJ00204,Jordan,Online,rami,1,425.92,P01,Phone,0,0.03
ORD0001591,2024-09-13,CUSTJ00204,JO,Offline,Sara,2,6.18,E05,Cable,0,0.03
ORD0001592,2023-06-03,CUSTJ00204,JO,Offline,Ahmed,3,159.01,M01,Monitor,0,0.05
ORD0001593,2022-06-17,CUSTJ00204,Jordan,Website,Ahmed,2,156.72,EG02,Gaming Chair,0,0.02
ORD0001594,2022-05-17,CUSTJ00204,Jordn,Online,Rami,3,256.23,P02,Tablet,0,0.05
ORD0001595,2025-03-16,CUSTJ00204,Jordn,in-store,ahmed,3,47.2,EG03,Headset,0,0.05
ORD0001596,2024-06-22,CUSTJ00205,Jor,Website,Sara,1,49.57,EG03,Headset,0,0.02
ORD0001597,2024-12-10,CUSTJ00206,Jordan,Online,Ahmed,4,1001.42,EB01,Laptop,0,0.02
ORD0001598,2022-08-27,CUSTJ00206,Jordan,Online,ali,3,153.75,EG02,Gaming Chair,0,0.05
ORD0001599,2022-03-27,CUSTJ00206,Jordn,Online,rami,5,31.9,E04,Keyboard,0,0.05
ORD0001600,2021-02-25,CUSTJ00206,Jordn,in-store,ali,3,54.6,EG03,Headset,0,0.05
ORD0001601,2022-12-22,CUSTJ00206,Jordn,Online,Rami,1,417.88,P01,Phone,0,0.03
ORD0001602,2024-05-25,CUSTJ00206,JO,offline,ahmed,4,19.98,A01,Accessory,0,0.02
ORD0001603,2024-01-07,CUSTJ00206,Jordn,Website,Sara,1,20.67,A01,Accessory,0,0.05
ORD0001604,2023-06-01,CUSTJ00206,Jordan,in-store,Rami,1,176.24,M01,Monitor,0,0.05
ORD0001605,2022-01-24,CUSTJ00206,Jordan,Offline,Rami,1,19.78,A01,Accessory,0,0.03
ORD0001606,2025-03-19,CUSTJ00207,JO,in-store,Rami,1,155.24,EG02,Gaming Chair,0,0.05
ORD0001607,2024-01-27,CUSTJ00208,Jordn,Online,Sara,2,32.51,E04,Keyboard,0,0.05
ORD0001608,2024-04-29,CUSTJ00208,Jordan,Offline,Sara,1,197.14,M01,Monitor,0,0.02
ORD0001609,2024-09-30,CUSTJ00208,Jordn,in-store,Rami,1,18.63,E02,Mouse,0,0.05
ORD0001610,2023-01-30,CUSTJ00208,Jor,Website,rami,4,5.11,E05,Cable,0,0.02
ORD0001611,2024-11-03,CUSTJ00208,JO,in-store,Sara,4,32.13,E04,Keyboard,0,0.03
ORD0001612,2024-10-28,CUSTJ00208,Jor,Offline,ali,4,6.36,E05,Cable,0,0.03
ORD0001613,2023-02-01,CUSTJ00208,Jor,Online,rami,4,48.4,EG03,Headset,0,0.02
ORD0001614,2023-01-30,CUSTJ00209,Jordn,offline,Sara,1,82.55,F02,Chair,0,0.02
ORD0001615,2025-03-13,CUSTJ00209,Jordan,Offline,Rami,2,191.36,M01,Monitor,0,0.05
ORD0001616,2024-07-27,CUSTJ00209,JO,Online,Rami,4,141.91,EG02,Gaming Chair,0,0.02
ORD0001617,2024-12-16,CUSTJ00209,JO,Online,Ahmed,5,245.81,P02,Tablet,0,0.05
ORD0001618,2025-03-31,CUSTJ00209,JO,Website,Sara,4,17.97,E02,Mouse,0,0.02
ORD0001619,2023-03-10,CUSTJ00209,JO,offline,Ahmed,4,167.57,EG02,Gaming Chair,0,0.02
ORD0001620,2021-04-07,CUSTJ00209,Jordan,in-store,Ahmed,5,47.9,EG03,Headset,0,0.05
ORD0001621,2023-02-20,CUSTJ00209,JO,in-store,ahmed,6,6.83,E05,Cable,0,0.05
ORD0001622,2024-02-10,CUSTJ00209,JO,Offline,ali,1,18.06,E02,Mouse,0,0.03
ORD0001622,2024-02-10,CUSTJ00209,Jordan,Offline,ali,1,31.08,E04,Keyboard,0,0.03
ORD0001623,2022-09-01,CUSTJ00209,Jordn,in-store,rami,5,48.62,EG03,Headset,0,0.05
ORD0001624,2025-06-30,CUSTJ00209,JO,Website,Sara,5,165.18,EG02,Gaming Chair,0,0.03
ORD0001625,2022-06-26,CUSTJ00209,Jordan,in-store,Ahmed,3,32.86,E04,Keyboard,0,0.03
ORD0001626,2025-05-25,CUSTJ00209,Jordn,Online,rami,3,94.84,F02,Chair,0,0.02
ORD0001627,2024-04-30,CUSTJ00209,Jordan,Online,Rami,4,20.55,A01,Accessory,0,0.05
ORD0001628,2025-05-26,CUSTJ00209,Jor,Offline,Ahmed,1,180.94,M01,Monitor,0,0.02
ORD0001629,2025-06-14,CUSTJ00209,Jordan,offline,ali,1,29.4,E04,Keyboard,0,0.05
ORD0001630,2022-11-07,CUSTJ00209,Jordn,Online,Ahmed,2,49.05,EG03,Headset,0,0.05
ORD0001631,2022-12-04,CUSTJ00209,JO,in-store,Sara,3,265.12,P02,Tablet,0,0.02
ORD0001632,2023-10-24,CUSTJ00209,Jordan,Website,Sara,1,6.01,E05,Cable,0,0.05
ORD0001633,2023-10-03,CUSTJ00209,Jordan,Offline,Ahmed,1,34.46,E04,Keyboard,0,0.05
ORD0001634,2024-09-13,CUSTJ00209,JO,offline,Ahmed,5,191.59,M01,Monitor,0,0.02
ORD0001635,2024-05-30,CUSTJ00209,Jordn,in-store,ali,1,30.95,E04,Keyboard,0,0.02
ORD0001636,2024-04-13,CUSTJ00209,Jordan,in-store,Rami,1,849.43,EB01,Laptop,0,0.05
ORD0001636,2024-04-13,CUSTJ00209,JO,in-store,Rami,2,89.21,F02,Chair,0,0.05
ORD0001637,2023-03-23,CUSTJ00209,JO,in-store,Sara,2,5.25,E05,Cable,0,0.02
ORD0001638,2025-05-27,CUSTJ00209,Jordn,Website,Rami,4,51.02,EG03,Headset,0,0.05
ORD0001639,2021-03-06,CUSTJ00209,Jordn,in-store,ahmed,5,49.01,EG03,Headset,0,0.05
ORD0001640,2024-07-18,CUSTJ00209,Jordan,Offline,Sara,3,223.75,P02,Tablet,0,0.03
ORD0001641,2023-08-25,CUSTJ00209,Jor,offline,ahmed,1,5.62,E05,Cable,0,0.03
ORD0001642,2024-09-06,CUSTJ00209,JO,Offline,Rami,1,260.19,P02,Tablet,0,0.03
ORD0001643,2023-10-02,CUSTJ00209,Jor,Website,Rami,1,16.95,E02,Mouse,0,0.03
ORD0001643,2023-10-02,CUSTJ00209,Jordn,Website,Rami,1,28.93,E04,Keyboard,0,0.03
ORD0001644,2023-06-05,CUSTJ00209,Jordn,Website,rami,4,445.55,P01,Phone,0,0.02
ORD0001645,2022-09-15,CUSTJ00209,JO,offline,Sara,2,22.36,A01,Accessory,0,0.05
ORD0001646,2023-11-24,CUSTJ00209,Jor,Online,Ahmed,2,454.34,P01,Phone,0,0.05
ORD0001647,2025-01-15,CUSTJ00209,Jor,offline,ali,1,841.17,EB01,Laptop,0,0.05
ORD0001648,2023-01-27,CUSTJ00209,Jor,Online,Rami,2,827.49,EB01,Laptop,0,0.03
ORD0001649,2025-01-16,CUSTJ00209,Jor,Offline,ahmed,4,5.27,E05,Cable,0,0.05
ORD0001650,2021-07-29,CUSTJ00209,Jor,Website,ahmed,5,51.23,EG03,Headset,0,0.02
ORD0001651,2024-05-28,CUSTJ00209,JO,in-store,Ahmed,2,85.58,F02,Chair,0,0.05
ORD0001652,2022-09-07,CUSTJ00209,Jordan,Offline,Rami,2,899.51,EB01,Laptop,0,0.05
ORD0001653,2025-06-24,CUSTJ00209,Jordan,Website,Ahmed,2,91.69,F02,Chair,0,0.05
ORD0001654,2025-04-06,CUSTJ00209,Jor,Offline,Rami,1,983.66,EB01,Laptop,0,0.03
ORD0001655,2023-12-26,CUSTJ00209,Jor,Website,rami,5,88.51,F02,Chair,0,0.05
ORD0001656,2023-02-09,CUSTJ00209,JO,Website,ali,3,33.54,E04,Keyboard,0,0.02
ORD0001657,2021-12-13,CUSTJ00209,JO,Online,Rami,4,47.81,EG03,Headset,0,0.02
ORD0001658,2022-06-24,CUSTJ00209,JO,Website,Sara,2,34.57,E04,Keyboard,0,0.03
ORD0001659,2022-11-13,CUSTJ00209,JO,Online,rami,4,6.12,E05,Cable,0,0.05
ORD0001660,2022-03-14,CUSTJ00209,Jordan,in-store,Ahmed,1,50.02,EG03,Headset,0,0.02
ORD0001661,2024-10-27,CUSTJ00209,JO,offline,Ahmed,1,30.85,E04,Keyboard,0,0.03
ORD0001662,2022-08-10,CUSTJ00209,Jordan,in-store,Sara,5,149.46,EG02,Gaming Chair,0,0.03
ORD0001663,2025-06-25,CUSTJ00209,Jordan,Offline,Rami,4,249.61,P02,Tablet,0,0.02
ORD0001664,2021-12-21,CUSTJ00209,Jordn,Online,ali,5,255.9,P02,Tablet,0,0.03
ORD0001665,2022-09-30,CUSTJ00209,Jor,Online,Sara,1,144.49,EG02,Gaming Chair,0,0.05
ORD0001666,2023-11-11,CUSTJ00209,Jordn,Website,Rami,4,17.55,E02,Mouse,0,0.05
ORD0001667,2022-01-26,CUSTJ00209,Jor,Offline,Rami,5,21.96,A01,Accessory,0,0.03
ORD0001668,2023-02-12,CUSTJ00209,JO,offline,rami,1,159.84,EG02,Gaming Chair,0,0.05
ORD0001669,2023-11-14,CUSTJ00209,Jordn,Online,Rami,1,165.2,M01,Monitor,0,0.05
ORD0001670,2023-12-27,CUSTJ00209,Jordn,Offline,rami,3,175.07,M01,Monitor,0,0.03
ORD0001671,2023-03-29,CUSTJ00209,Jor,in-store,Ahmed,2,83.46,F02,Chair,0,0.02
ORD0001672,2025-07-07,CUSTJ00209,JO,Online,rami,5,47.91,EG03,Headset,0,0.05
ORD0001673,2025-01-29,CUSTJ00209,Jor,Online,Ahmed,7,414.73,P01,Phone,0,0.02
ORD0001674,2023-08-03,CUSTJ00209,Jor,in-store,Ahmed,4,21.15,A01,Accessory,0,0.03
ORD0001675,2021-03-28,CUSTJ00210,JO,in-store,Ahmed,1,23.29,A01,Accessory,0,0.03
ORD0001676,2024-01-04,CUSTJ00210,Jordn,Website,ahmed,5,426.83,P01,Phone,0,0.02
ORD0001677,2024-02-13,CUSTJ00210,JO,offline,rami,1,906.58,EB01,Laptop,0,0.05
ORD0001678,2024-12-21,CUSTJ00210,JO,in-store,ahmed,3,165.57,M01,Monitor,0,0.05
ORD0001679,2022-11-17,CUSTJ00210,Jordn,Offline,ali,5,4.97,E05,Cable,0,0.02
ORD0001680,2021-05-31,CUSTJ00210,JO,in-store,rami,4,241.41,P02,Tablet,0,0.02
ORD0001681,2022-04-05,CUSTJ00210,JO,Website,Ahmed,5,87.34,F02,Chair,0,0.03
ORD0001682,2023-09-01,CUSTJ00210,Jordn,Website,Sara,1,32.17,E04,Keyboard,0,0.03
ORD0001683,2023-10-24,CUSTJ00210,Jordan,Offline,Rami,2,930.05,EB01,Laptop,0,0.02
ORD0001684,2022-02-06,CUSTJ00210,Jor,in-store,ahmed,4,175.43,M01,Monitor,0,0.02
ORD0001685,2025-02-23,CUSTJ00210,Jordn,Online,ahmed,3,24.11,A01,Accessory,0,0.05
ORD0001686,2024-03-27,CUSTJ00210,JO,Online,Rami,4,405.71,P01,Phone,0,0.03
ORD0001687,2022-10-30,CUSTJ00210,Jordn,offline,rami,5,185.1,M01,Monitor,0,0.02
ORD0001688,2024-08-03,CUSTJ00210,Jordn,in-store,ahmed,1,854.92,EB01,Laptop,0,0.02
ORD0001689,2021-04-07,CUSTJ00210,JO,Offline,Ahmed,2,833.07,EB01,Laptop,0,0.02
ORD0001690,2024-04-16,CUSTJ00210,JO,Offline,Sara,4,88.92,F02,Chair,0,0.02
ORD0001691,2023-06-17,CUSTJ00210,JO,Website,Ahmed,5,186.4,M01,Monitor,0,0.03
ORD0001692,2022-10-19,CUSTJ00210,Jordan,in-store,rami,5,21.14,A01,Accessory,0,0.05
ORD0001693,2021-12-09,CUSTJ00210,Jor,Offline,rami,2,30.71,E04,Keyboard,0,0.02
ORD0001694,2023-10-20,CUSTJ00210,Jor,Online,Ahmed,3,32.34,E04,Keyboard,0,0.03
ORD0001695,2025-06-07,CUSTJ00210,Jordan,Online,ahmed,1,20.58,A01,Accessory,0,0.02
ORD0001696,2021-07-02,CUSTJ00210,Jordn,Online,rami,5,29.71,E04,Keyboard,0,0.03
ORD0001697,2022-04-18,CUSTJ00210,Jor,Offline,ali,2,44.97,EG03,Headset,0,0.03
ORD0001698,2023-09-21,CUSTJ00210,Jordan,Website,Sara,5,46.62,EG03,Headset,0,0.02
ORD0001699,2023-06-09,CUSTJ00210,Jor,in-store,ahmed,2,806.44,EB01,Laptop,0,0.02
ORD0001700,2023-02-21,CUSTJ00210,JO,offline,Sara,2,925.25,EB01,Laptop,0,0.02
ORD0001700,2023-02-21,CUSTJ00210,Jordn,offline,Sara,2,80.75,F02,Chair,0,0.05
ORD0001701,2022-04-29,CUSTJ00210,Jordn,offline,ali,2,31.83,E04,Keyboard,0,0.02
ORD0001702,2023-12-13,CUSTJ00210,Jordan,in-store,Rami,4,170.05,EG02,Gaming Chair,0,0.05
ORD0001703,2022-03-02,CUSTJ00210,Jor,Online,rami,3,151.31,EG02,Gaming Chair,0,0.05
ORD0001704,2022-05-12,CUSTJ00210,Jor,Website,ahmed,1,22.01,A01,Accessory,0,0.05
ORD0001705,2025-06-20,CUSTJ00210,Jor,Offline,Sara,1,45.84,EG03,Headset,0,0.02
ORD0001706,2023-10-17,CUSTJ00210,Jor,Online,Ahmed,1,5.35,E05,Cable,0,0.02
ORD0001707,2021-07-11,CUSTJ00210,Jor,in-store,Rami,2,228.0,P02,Tablet,0,0.03
ORD0001708,2022-04-30,CUSTJ00210,Jordn,Offline,Ahmed,4,392.34,P01,Phone,0,0.03
ORD0001709,2021-11-07,CUSTJ00210,JO,offline,ahmed,2,157.99,EG02,Gaming Chair,0,0.05
ORD0001710,2022-12-18,CUSTJ00210,JO,in-store,ahmed,5,4.84,E05,Cable,0,0.02
ORD0001711,2022-12-28,CUSTJ00210,Jor,Offline,ali,5,262.15,P02,Tablet,0,0.05
ORD0001712,2024-03-23,CUSTJ00210,Jordan,offline,rami,1,237.98,P02,Tablet,0,0.05
